class,id,date,query,name,tweet,tweet_fr
4,1468460986,Tue Apr 07 01:48:34 PDT 2009,NO_QUERY,amyknapp,@shumarani good morning Evil Twin! ,@shumarani bonjour Evil Twin!
4,1468461012,Tue Apr 07 01:48:37 PDT 2009,NO_QUERY,juliecj,@MyAppleStuff I'm just going to make peanut butter on toast!! Not as healthy as yours ,@MyAppleStuff Je vais juste faire du beurre de cacahuète sur toast!! Pas aussi sain que le vôtre
4,1468461067,Tue Apr 07 01:48:36 PDT 2009,NO_QUERY,bruno_tavares,@gfaraujo It's a god session ,@gfaraujo C'est une session de dieu
4,1468461154,Tue Apr 07 01:48:40 PDT 2009,NO_QUERY,mjdayvee,"just started watching X-Men Origins: Wolverine, looking good so far ","Juste commencé à regarder X-Men Origins: Wolverine, l'air bien jusqu'à présent"
4,1468461167,Tue Apr 07 01:48:38 PDT 2009,NO_QUERY,LexLA,@LLCOOLDAVE watching nowwwww ,@LLCOOLDAVE regarder maintenantwwww
4,1468461242,Tue Apr 07 01:48:40 PDT 2009,NO_QUERY,reneengstrom,@MrMadsen ,@M.Madsen
4,1468461327,Tue Apr 07 01:48:42 PDT 2009,NO_QUERY,Quinnzyy,@Admetcetera And of course I do not hate you!!!!!!! ;D It's the thought that counts and all  &lt;3,@Admetcetera Et bien sûr je ne vous déteste pas!!!!!!! ;D C'est la pensée qui compte et tout &lt;3
4,1468461359,Tue Apr 07 01:48:43 PDT 2009,NO_QUERY,im_soapgirl,home Housework tackled now bed And zzzz ,à la maison travail à la maison pris maintenant lit et zzzz
4,1468461439,Tue Apr 07 01:48:45 PDT 2009,NO_QUERY,elmoUK,is missing my man but is keeping busy with the family staying ,il manque mon homme mais il reste occupé avec la famille qui reste
4,1468461508,Tue Apr 07 01:48:49 PDT 2009,NO_QUERY,Sempta311,Only two office based days till Bank Holiday! Bring on the four day weekend! ,Seulement deux jours de bureau jusqu'à Bank Holiday ! Amenez le week-end de quatre jours !
4,1468461537,Tue Apr 07 01:48:47 PDT 2009,NO_QUERY,raboof,"@jonskeet Ah, the naming bites again! Picked those from Python, which seems like a reasonable thing to doï¿½stand on shoulders of giants. ","@jonskeet Ah, le nom mord à nouveau! Choisis ceux de Python, ce qui semble être une chose raisonnable à doï¿1⁄2 se tenir sur les épaules des géants."
4,1468461557,Tue Apr 07 01:48:48 PDT 2009,NO_QUERY,pvandenberk,"@chiefchimpanzee I was expecting &quot;the screen&quot; in reply, but you came close... ","@chimpanzee Je m'attendais à &quot;l'écran &quot; en réponse, mais vous êtes venu près..."
4,1468461568,Tue Apr 07 01:48:48 PDT 2009,NO_QUERY,SexySubKaylee,@michaelmagical Hello thank you ,@michaelmagical Bonjour merci
4,1468461573,Tue Apr 07 01:48:48 PDT 2009,NO_QUERY,LoveLifex,@mileycyrus http://twitpic.com/2y606 - Cute puppy dog x i dont see the point of leaving comment as probably no one will read it xxxxxxx ,@mileycyrus http://twitpic.com/2y606 - Cute chiot chien x je ne vois pas le point de laisser un commentaire comme probablement personne ne le lira xxxxxx
4,1468461621,Tue Apr 07 01:48:49 PDT 2009,NO_QUERY,AppleCharlotte,"@Mattass88 you should, it's really good ","@Mattass88 vous devriez, c'est vraiment bon"
4,1468461697,Tue Apr 07 01:48:51 PDT 2009,NO_QUERY,hugari,Spring is really here. Swans are back ,"Le printemps est vraiment là, les cygnes sont de retour."
4,1468461704,Tue Apr 07 01:48:51 PDT 2009,NO_QUERY,silje91,shopping ,Achats
4,1468461707,Tue Apr 07 01:48:51 PDT 2009,NO_QUERY,_dagi,Odstartoval code review a pri te prilzezitosti se zacetl do Bad smells in code z knihy Refactoring.Vycet smradu http://tinyurl.com/dj5v7u ,Odstartoval code review a pri te prilzitosti se zacetl do Bad odeurs in code z knihy Refactoring.Vycet smradu http://tinyurl.com/dj5v7u
4,1468461738,Tue Apr 07 01:48:52 PDT 2009,NO_QUERY,Keris,@SarahJGoldsack Apart from giving Joe formula instead of the THREE BOTTLES I'd prepared - grrr - he was great ,@SarahJGoldsack En dehors de donner la formule Joe au lieu des TROIS BOTTLES que j'avais préparé - grrr - il était grand
4,1468461797,Tue Apr 07 01:48:53 PDT 2009,NO_QUERY,Hollywood_Trey,@LFTA &quot;This morning I woke up...Feeling brand new I...I jumped up. Feeling my higgggh n my looow n my sooooul n my clothes...&quot; ,"@LFTA &quot;Ce matin, je me suis réveillée... Je me suis sentie toute neuve... J'ai sauté vers le haut. J'ai senti mon higgggh n mon sooow n mon soooul n mes vêtements...&quot;"
4,1468461828,Tue Apr 07 01:48:54 PDT 2009,NO_QUERY,martinbean,@savannahsings Thanks for the follow. Good luck with your aspirations ,@savannahsings Merci pour la suite. Bonne chance avec vos aspirations
4,1468461939,Tue Apr 07 01:48:56 PDT 2009,NO_QUERY,garethjl,"Gotta love Viz: &quot;don't know why everyone's so pleased America has a black president. Zimbabwe's had one for years, and he's shit!&quot; ","Je dois aimer Viz: &quot; ne sais pas pourquoi tout le monde est si heureux que l'Amérique ait un président noir. Le Zimbabwe en a eu un depuis des années, et il est chiant!&quot;"
4,1468461947,Tue Apr 07 01:48:57 PDT 2009,NO_QUERY,thelongwayround,@iDesk Cool  thank you for that,@iDesk Cool merci pour ça
4,1468461977,Tue Apr 07 01:48:57 PDT 2009,NO_QUERY,pussyinbigboots,@monkeylover35 Well it feels a little raped today but its calmed down. ,"@monkeylover35 Eh bien, il se sent un peu violé aujourd'hui mais son calme."
4,1468462097,Tue Apr 07 01:49:00 PDT 2009,NO_QUERY,tinydanser,"http://toomanypplhaveblogs.blogspot.com/ new post on romantic comedies vs. reality. plz comment or whatever, i like feedback ","http://toomanypplhaveblogs.blogspot.com/ nouveau post sur les comédies romantiques vs. reality. plz commentaire ou quoi que ce soit, j'aime feedback"
4,1468462333,Tue Apr 07 01:49:06 PDT 2009,NO_QUERY,gabbler,"@sorcha69 I like the chipper you....I'm in serious good humor today as well, must be something in the air...opium perhaps ","@sorcha69 J'aime bien le chipper vous....Je suis vraiment de bonne humeur aujourd'hui aussi, doit être quelque chose dans l'air...opium peut-être"
4,1468462352,Tue Apr 07 01:49:06 PDT 2009,NO_QUERY,PassinTime,"@rustyrockets Here's a thought-why don't you go shag a corrupt MPs daughter, then inadvertently get them to pay your fine through bribery ","@rustyrockets Voici une pensée-pourquoi n'allez-vous pas baiser une fille de députés corrompus, puis par inadvertance les faire payer votre amende par corruption"
4,1468462363,Tue Apr 07 01:49:06 PDT 2009,NO_QUERY,xoxChelleMcCxox,"@JonathanRKnight thanks for getting Joey Joe on twitter Jon, now all we need is Jordan &amp; Danny on it  xxx","@JonathanRKnight merci d'avoir obtenu Joey Joe sur twitter Jon, maintenant tout ce dont nous avons besoin est Jordan &amp; Danny sur elle xxx"
4,1468462377,Tue Apr 07 01:49:06 PDT 2009,NO_QUERY,mikahere,@moneceann Going somewhere? ,@moneceann Vous allez quelque part ?
4,1468462393,Tue Apr 07 01:49:07 PDT 2009,NO_QUERY,AnnieHazy,"@DujourMag tnx on your answer  what is the price of subscribing worldwide , not online tnx","@DujourMag tnx sur votre réponse quel est le prix de l'abonnement dans le monde entier , pas en ligne tnx"
4,1468462408,Tue Apr 07 01:49:07 PDT 2009,NO_QUERY,haizbluez,"Just came back from homeee~~   Feel like shitting now.. -,- BYEE~~ See you lata! ","Je reviens de chez moi, j'ai envie de chier maintenant."
4,1468462410,Tue Apr 07 01:49:07 PDT 2009,NO_QUERY,Jackleeezzie,@enchris pretty good  There is always something to do around here i guess haha hows Padova???,@enchris assez bon Il y a toujours quelque chose à faire ici je suppose que haha comments Padova??
4,1468462489,Tue Apr 07 01:49:11 PDT 2009,NO_QUERY,paige_alexa,Making the most of my vaction by sleeping and finding some new music to listen to. 1901 by Phoenix is my new jam. ,Tirer le meilleur parti de ma vaction en dormant et en trouvant une nouvelle musique à écouter. 1901 par Phoenix est ma nouvelle jam.
4,1468462496,Tue Apr 07 01:49:09 PDT 2009,NO_QUERY,DanMorelle,@MattiasInk time to dumb down ,@MattiasInk l'heure d'arrêter
4,1468462497,Tue Apr 07 01:49:09 PDT 2009,NO_QUERY,californiasoul,@ERINDIGIOIA it's takes awhile to sink in but one you get it it's addictive! ,@ERINDIGIOIA il faut un certain temps pour s'enfoncer dans mais un vous l'obtenez c'est addictif!
4,1468462553,Tue Apr 07 01:49:10 PDT 2009,NO_QUERY,karislim,"@unravelling it's just not as bad as it was... either I got used to the way life as it is here, or I've adjusted my expectation somehow ","@unravelling ce n'est pas aussi mauvais que ça l'était... soit je me suis habitué à la façon dont la vie est ici, ou j'ai ajusté mes attentes d'une manière ou d'une autre"
4,1468462568,Tue Apr 07 01:49:11 PDT 2009,NO_QUERY,ChristinaPerk,@RWBEagle did you go? if so ...g'nite ,@RWBEagle êtes-vous parti? Si oui ...g'nite
4,1468462575,Tue Apr 07 01:49:11 PDT 2009,NO_QUERY,jennybee,@jonw_uk hmm.. slightly different scenarios methinks ,@jonw_uk hmm.. scénarios légèrement différents methinks
4,1468462652,Tue Apr 07 01:49:12 PDT 2009,NO_QUERY,Vidina,I'm now the proud father of two sons.  http://twitpic.com/2y73a,Je suis maintenant le fier père de deux fils. http://twitpic.com/2y73a
4,1468462661,Tue Apr 07 01:49:12 PDT 2009,NO_QUERY,chayani_xx,"figuring out facebook, and adding twitter celebs ","trouver facebook, et ajouter des stars de twitter"
4,1468462669,Tue Apr 07 01:49:13 PDT 2009,NO_QUERY,rossedwards,@Ken_Day that's Pareto's Principle in action ,@Ken_Day c'est le principe de Pareto en action
4,1468462724,Tue Apr 07 01:49:14 PDT 2009,NO_QUERY,raboof,Getting ready for a customer demo. Everyone's stress level are high! ,Se préparer pour une démo client. Le niveau de stress de tout le monde est élevé!
4,1468462807,Tue Apr 07 01:49:16 PDT 2009,NO_QUERY,jharsem,@ramdomthoughts Oh no the little yellow guy is the real me  .. heheh.mind you my twitter home page gave it away as well .,@ramdompensts Oh non le petit gars jaune est le vrai moi .. heheh.ment vous ma page d'accueil twitter l'a donné aussi bien .
4,1468462840,Tue Apr 07 01:49:19 PDT 2009,NO_QUERY,wendyJR,as cant get tickets to Gadget show am taking boys Snibston as peace offering ,comme cant obtenir des billets pour Gadget montrer je prendre les garçons Snibston comme offre de paix
4,1468462842,Tue Apr 07 01:49:16 PDT 2009,NO_QUERY,solobasssteve,"@mikearthur I think it's genius (taking shrooms notwithstanding) I'm not sure how well it translates beyond the 1st time, but it's magic! ","@mikearthur Je pense que c'est un génie (en dépit des shrooms) Je ne suis pas sûr de savoir à quel point ça se traduit au-delà de la 1ère fois, mais c'est magique !"
4,1468462848,Tue Apr 07 01:49:19 PDT 2009,NO_QUERY,DDrDark,"@dannyking Yeah, I saw it. Really nice &amp; simple UI! Thanks ","@dannyking Oui, je l'ai vu. Vraiment agréable &amp; simple UI! Merci"
4,1468462908,Tue Apr 07 01:49:21 PDT 2009,NO_QUERY,HotWet,@Bathbad Um. Already took care of that ALL day ,@Bathbad Um. Déjà pris soin de cette journée
4,1468462938,Tue Apr 07 01:49:18 PDT 2009,NO_QUERY,neilkirkman,i'm working and playing very hard! looking fwd to Italia on Thursday ,Je travaille et je joue très dur ! Je regarde fwd à Italia jeudi
4,1468462982,Tue Apr 07 01:49:19 PDT 2009,NO_QUERY,skyhawkmatthew,is downloading Tap Tap Coldplay! ,est en téléchargement Tap Tap Coldplay!
4,1468463002,Tue Apr 07 01:49:20 PDT 2009,NO_QUERY,millrae,"@jordynhill7 yeah u can, were going to greenbelt...some condo there  call me if u decide to play hookie hehe","@jordynhill7 ouais u can, allaient à ceinture verte... certains condos là-bas m'appellent si tu décides de jouer à l'hameçon hehe"
4,1468463024,Tue Apr 07 01:49:20 PDT 2009,NO_QUERY,alesh666,@Swizec easy  no pain no gain  &quot;now gimme 50&quot; ,@Swizec facile pas de douleur aucun gain &quot; maintenant gemme 50&quot;
4,1468463025,Tue Apr 07 01:49:20 PDT 2009,NO_QUERY,is_selene,is about to sleep for reals now. smmmealllyalaaatarzzz!! Hehehehehe.  XOXOX! ,est sur le point de dormir pour de vrai maintenant. smmmealllyalaaatarzzz!! Hehehehehe. XOX!
4,1468463079,Tue Apr 07 01:49:21 PDT 2009,NO_QUERY,IsabelMosk,I am explaining my collegeau how twitter works ,Je suis en train d'expliquer à mon collège comment twitter fonctionne
4,1468463098,Tue Apr 07 01:49:21 PDT 2009,NO_QUERY,vvillem,"@ErikGelderblom it's like one blurry cloud! and every cloud is, apart from density, at the same spot! useless Erik, have a 2nd look ","@ErikGelderblom c'est comme un nuage flou! et chaque nuage est, en dehors de la densité, au même endroit! inutile Erik, avoir un deuxième regard"
4,1468463109,Tue Apr 07 01:49:22 PDT 2009,NO_QUERY,j0ei,@acsam good to hear... ,@acsam bon à entendre...
4,1468463134,Tue Apr 07 01:49:23 PDT 2009,NO_QUERY,EvalenaStyf,Laptop doctor arrived and the moment he touched my comp it worked! ï¿½10 to have a man look at my working computer - brilliant! ,Le docteur d'ordinateur portable est arrivé et le moment où il a touché mon comp ça a marché! ï¿1⁄210 pour avoir un homme regarder mon ordinateur de travail - brillant!
4,1468463159,Tue Apr 07 01:49:23 PDT 2009,NO_QUERY,depping,"creating a health check report, all these red dots, this can't be good ","créer un rapport de bilan de santé, tous ces points rouges, ça ne peut pas être bon"
4,1468463188,Tue Apr 07 01:49:24 PDT 2009,NO_QUERY,st_shockhorror,Beer batter's good though ,La pâte à bière est bonne.
4,1468463282,Tue Apr 07 01:49:25 PDT 2009,NO_QUERY,ismynamezoe,kent - vinternoll2  its a good song you should totes listen ,kent - vinternoll2 c'est une bonne chanson que vous devriez écouter
4,1468463321,Tue Apr 07 01:49:26 PDT 2009,NO_QUERY,earlydetection,"Cool, Dancing With The Stars is on and I am transported again to my dream of being a fab dancer,  where I get 10's all round ","Cool, Dancing With The Stars est en marche et je suis de nouveau transporté à mon rêve d'être un danseur fabuleux, où j'obtiens 10's tout le tour"
4,1468463323,Tue Apr 07 01:49:27 PDT 2009,NO_QUERY,feliciousonfire,@broken_thought Yayyyyy! I can't wait! ,@broken_pensée Yayyyyy! Je ne peux pas attendre!
4,1468463364,Tue Apr 07 01:49:27 PDT 2009,NO_QUERY,Bluelillys,loads of sales this week from my website bluelillys.co.uk will have to work hard to replace items now ,beaucoup de ventes cette semaine de mon site bluelillys.co.uk devra travailler dur pour remplacer des articles maintenant
4,1468471853,Tue Apr 07 01:52:39 PDT 2009,NO_QUERY,michellekd,"@nikkidowie yes, that's so weird that weve missed all this!  What r u doin in Vannie? P.s. love your piccis 2!","@nikkidowie oui, c'est tellement bizarre que nous avons manqué tout ça! Qu'est-ce que r u doin à Vannie? P.s. aiment vos piccis 2!"
4,1468471885,Tue Apr 07 01:52:40 PDT 2009,NO_QUERY,ellieJM,@LittleFletcher you should read it again thenn!! it IS really good  x,@LittleFletcher vous devriez le lire à nouveau thenn!! il est vraiment bon x
4,1468471932,Tue Apr 07 01:52:41 PDT 2009,NO_QUERY,lisarosendahl,Wondering where all my friends are at this hour? Wake up . . . ,Je me demande où sont tous mes amis à cette heure-ci ?
4,1468472104,Tue Apr 07 01:52:45 PDT 2009,NO_QUERY,jodierecommends,@igorkheifets got your email - just give me a time that suits - talk soon ,@igorkheifets a reçu votre email - donnez-moi juste un temps qui convient - parlez bientôt
4,1468472138,Tue Apr 07 01:52:48 PDT 2009,NO_QUERY,Joushou,@haykuro How did you fix the headset/camera problem? Was it just libaudio.so and libcamera.so (and dependencies)? Just being curious ,@haykuro Comment avez-vous corrigé le problème casque / caméra? Était-ce juste libaudio.so et libcamera.so (et dépendances)? Juste être curieux
4,1468472149,Tue Apr 07 01:52:46 PDT 2009,NO_QUERY,libbyoliver,right I am off to the hospital  seeya later ,droite je vais à l'hôpital seeya plus tard
4,1468472346,Tue Apr 07 01:52:50 PDT 2009,NO_QUERY,Sally_E,@aparajuli yaaaaayyy... you got a crumpler bag  can you take a pic and post?,@aparajuli yaaaaayyy... tu as un sac de croustillants tu peux prendre une photo et poster ?
4,1468472383,Tue Apr 07 01:52:51 PDT 2009,NO_QUERY,CruzHilton,@MandyyJirouxx  Say Hello  lol x,@MandyyJirouxx Dis bonjour lol x
4,1468472389,Tue Apr 07 01:52:51 PDT 2009,NO_QUERY,JenniferVazquez,"@mgrmike Hi Mike!  I would love for you to download my cd, &quot;bend&quot;, for $4 @ http://www.jennifervazquez.com/products.htm  You'll luv it! ","@mgrmike Salut Mike! J'aimerais que vous téléchargez mon cd, &quot;bend&quot;, pour $4 @ http://www.jennifervazquez.com/products.htm Vous allez le luver!"
4,1468472401,Tue Apr 07 01:52:52 PDT 2009,NO_QUERY,JamesHancox,"@MrW0nderful Damn fine sir, damn fine. Flikr Pro, hear me *ROAR*. Shall be some vigorous uploading this evening ","@MrW0nderful Bon monsieur, sacrément bien. Flikr Pro, écoutez-moi *ROAR*. Sera un certain téléchargement vigoureux ce soir"
4,1468472487,Tue Apr 07 01:52:54 PDT 2009,NO_QUERY,janeway529,"@identity4 http://twitpic.com/2y710 - 1 : 1.618 - Hahaha, that's awesome! ","@identity4 http://twitpic.com/2y710 - 1 : 1.618 - Hahaha, c'est génial!"
4,1468472510,Tue Apr 07 01:52:54 PDT 2009,NO_QUERY,emotionalpedant,@jamiesmart Shall we be forced to listen to metal emo nonsense? Triffeh! ,@jamiesmart Devrions-nous être obligés d'écouter les absurdités du métal emo? Triffeh!
4,1468472586,Tue Apr 07 01:52:57 PDT 2009,NO_QUERY,PassinTime,I am going to get on with things... just as soon as I've finished this coffee  xx,Je vais m'occuper des choses... dès que j'aurai fini ce café xx.
4,1468472668,Tue Apr 07 01:52:59 PDT 2009,NO_QUERY,MissSoulist,@tkofthewildboyz what genre ,@tkofthewildboyz quel genre
4,1468472785,Tue Apr 07 01:53:02 PDT 2009,NO_QUERY,svein2,waiting for Easter ,attendant Pâques
4,1468472793,Tue Apr 07 01:53:02 PDT 2009,NO_QUERY,msa290,YAY! I'm hanging out with Stephanie and Mario; just like the good ol' days! ,"Je traîne avec Stephanie et Mario, comme les bons jours !"
4,1468472796,Tue Apr 07 01:53:03 PDT 2009,NO_QUERY,danboarder,"@mikenyff I do like the Sennheiser MKH415, it's an older 416 w/ 12v power; an adapter is needed to normal XLR. Amazing audio thx to eBay ","@mikenyff J'aime le Sennheiser MKH415, c'est une puissance 416 w/ 12v plus ancienne; un adaptateur est nécessaire pour normal XLR."
4,1468472815,Tue Apr 07 01:53:04 PDT 2009,NO_QUERY,Ribenaa,Going to minehead today for walk along the beach and fish and chips ,Aller à minehead aujourd'hui pour marcher le long de la plage et les poissons et les puces
4,1468472861,Tue Apr 07 01:53:03 PDT 2009,NO_QUERY,sarahkatyal,"is debating, Vietnam or the Phillipines? Culture or the sun? Heat or more heat? Life is good ","Le débat, le Vietnam ou les Phillipines? La culture ou le soleil? La chaleur ou plus de chaleur? La vie est bonne"
4,1468472895,Tue Apr 07 01:53:07 PDT 2009,NO_QUERY,baristaapp,@KoffeeKosmo wow! How do you get to sleep? ,@KoffeeKosmo wow! Comment dormez-vous?
4,1468472902,Tue Apr 07 01:53:04 PDT 2009,NO_QUERY,Tascha1,Great weather today finally the sun is back ,Le temps est beau aujourd'hui enfin le soleil est de retour
4,1468472926,Tue Apr 07 01:53:04 PDT 2009,NO_QUERY,LadyErlynne,@vindiekins Will do. ,@vindiekins va le faire.
4,1468472968,Tue Apr 07 01:53:05 PDT 2009,NO_QUERY,SexySubKaylee,@michaelmagical Not sure either  lol!,@michaelmagical Pas sûr non plus lol!
4,1468472982,Tue Apr 07 01:53:06 PDT 2009,NO_QUERY,ninyurrness,is reflecting. ,est en train de se refléter.
4,1468473034,Tue Apr 07 01:53:07 PDT 2009,NO_QUERY,jewelzz92,"More tears, just watched Tru Confessions.  It's probably my favourite Shia LaBeouf movie ever   Everyone should watch this movie.","Plus de larmes, juste regardé Tru Confessions. C'est probablement mon film Shia LaBeouf préféré jamais Tout le monde devrait regarder ce film."
4,1468473084,Tue Apr 07 01:53:08 PDT 2009,NO_QUERY,YoursTruli,@PinkAvenue morning Pink ,@PinkAvenue matin Rose
4,1468473136,Tue Apr 07 01:53:09 PDT 2009,NO_QUERY,fartingpen,"@simoncherian I like Shadow... But too dark... Fun, is the keyword... ","@simoncherian j'aime Shadow... mais trop sombre... fun, c'est le mot clé..."
4,1468473189,Tue Apr 07 01:53:10 PDT 2009,NO_QUERY,saamanthajaane,"met jack chambers today  ate some yummy thingo from wendys, bought taylor swift's first album, AND got mycamera back. BEST. DAY. EVER! ","J'ai rencontré Jack Chambers aujourd'hui a mangé un truc délicieux de Wendys, acheté le premier album de Taylor Swift, et a récupéré mycamera."
4,1468473291,Tue Apr 07 01:53:12 PDT 2009,NO_QUERY,rahulvarshneya,Akali Dal to give Jarnail Singh Rs 2 lakh! Jai Ho! ,Akali Dal donnera à Jarnail Singh Rs 2 lakh! Jai Ho!
4,1468473295,Tue Apr 07 01:53:13 PDT 2009,NO_QUERY,aymz87,just opened her twitter account  yay for me,J'ai ouvert son compte Twitter pour moi.
4,1468473312,Tue Apr 07 01:53:13 PDT 2009,NO_QUERY,DJMelodyKane,Another beautiful day in Brighton and the sun makes my creativity flow....just a quick cup of green tea b4 I hit the decks ,Une autre belle journée à Brighton et le soleil fait couler ma créativité... juste une tasse de thé vert b4 que j'ai frappé les ponts
4,1468473412,Tue Apr 07 01:53:15 PDT 2009,NO_QUERY,buryingluck,My sister posted the nicest video for me on facebook ,Ma sœur a posté la plus belle vidéo pour moi sur facebook
4,1468473425,Tue Apr 07 01:53:15 PDT 2009,NO_QUERY,HotWet,@BlokesLib Whats the name of that movie? ,@BlokesLib Quel est le nom de ce film ?
4,1468473504,Tue Apr 07 01:53:17 PDT 2009,NO_QUERY,Crashy_1206,Guess I am going to try and get a few hours sleep.... goodnight everyone and sweet dreams ,Je vais essayer de dormir quelques heures. Bonne nuit tout le monde et de beaux rêves.
4,1468473576,Tue Apr 07 01:53:19 PDT 2009,NO_QUERY,cos1042,@studarby Schools are off but I have an assignment on non-fiction writing due in next Friday! ,"@studarby Écoles sont éteintes, mais j'ai une mission sur l'écriture non-fiction du vendredi prochain!"
4,1468473624,Tue Apr 07 01:53:20 PDT 2009,NO_QUERY,cindyleigh,I love consultancy gigs ,J'adore les concerts de conseil
4,1468473742,Tue Apr 07 01:53:22 PDT 2009,NO_QUERY,ToxicMelvin,Bought the MH bundle? Create a task called &quot;Mario&quot; or &quot;Star Wars&quot; in &quot;The Hit List&quot;. Make sure your sound is on and complete the tasks! ,Vous avez acheté le paquet MH? Créez une tâche appelée &quot;Mario&quot; ou &quot;Star Wars&quot; dans &quot;The Hit List&quot;. Assurez-vous que votre son est sur et complète les tâches!
4,1468473762,Tue Apr 07 01:53:22 PDT 2009,NO_QUERY,DerailandCrash,is talking with Karin on skype ,est de parler avec Karin sur skype
4,1468473805,Tue Apr 07 01:53:23 PDT 2009,NO_QUERY,BRYNtendo,apparently so ,"Apparemment, c'est le cas."
4,1468473951,Tue Apr 07 01:53:27 PDT 2009,NO_QUERY,tonistack,eating mummys sheppards pie ,Manger de la tarte aux sheppards momies
4,1468474022,Tue Apr 07 01:53:28 PDT 2009,NO_QUERY,ChontelleBourke,lying down.. comfortably ,Détendez-vous.. confortablement
4,1468474072,Tue Apr 07 01:53:30 PDT 2009,NO_QUERY,blue_cat_online,@Nuuki Cool  and are you enjoying it? Both of us are looking at new phones but at this rate will NOT have the same thing ;),"@Nuuki Cool et vous appréciez ? Nous sommes tous les deux à la recherche de nouveaux téléphones, mais à ce taux n'aura PAS la même chose ;)"
4,1468474126,Tue Apr 07 01:53:31 PDT 2009,NO_QUERY,realchrissystar,Goodness - I STILL haven't packed for Hawaii!!! - It's Jessica Simpson's fault.. She's too cute.. And so was the movie  ..Ahh now what..xx,Bonté - Je n'ai pas fait mes valises pour Hawaï!!! - C'est la faute de Jessica Simpson.. Elle est trop mignonne.. Et le film aussi..Ahh maintenant quoi..xx
4,1468474379,Tue Apr 07 01:53:37 PDT 2009,NO_QUERY,CrystalZahler,@theDebbyRyan You seem really cool!! And down to earth!! I hope to work with you and/or meet you some day! It would really be GREAT!! ,@theDebbyRyan Vous semblez vraiment cool!! Et sur terre!! J'espère travailler avec vous et/ou vous rencontrer un jour! Ce serait vraiment génial!!
4,1468474392,Tue Apr 07 01:53:37 PDT 2009,NO_QUERY,DaniMehtax,Nessie's coming dowwwwn ,Nessie est à l'heure.
4,1468474415,Tue Apr 07 01:53:40 PDT 2009,NO_QUERY,WarriorsOfTime,@raytoro what colours your bed room -0 i  am rlly interested n my friends and i are haveing bets so what could u tell me please  thanx xx,@raytoro ce qui colore votre chambre à coucher -0 je suis très intéressé n mes amis et j'ai des paris donc ce que vous pourriez me dire s'il vous plaît quex xx
4,1468474419,Tue Apr 07 01:53:39 PDT 2009,NO_QUERY,ujjwal_kumar,"@billgates currently I am using beta version which I downloaded from microsoft's website. Its an awesome O/S, also ur new pic looks good. ","@billgates actuellement j'utilise la version bêta que j'ai téléchargée à partir du site de microsoft. Son un O/S génial, aussi ur nouveau pic semble bon."
4,1468474500,Tue Apr 07 01:53:40 PDT 2009,NO_QUERY,Gracielou6510,Hitten the hay. Have a good nite everyone. Nighty nite. ,"Frappe le foin, prends une bonne nité tout le monde, nité nocturne."
4,1468474698,Tue Apr 07 01:53:45 PDT 2009,NO_QUERY,xmissworldx,"@dottedwithearts hehe, bless you ","@dottedwithearts hehe, bénissez-vous"
4,1468474731,Tue Apr 07 01:53:46 PDT 2009,NO_QUERY,Bulldog36,@Tallkisscom Too Short to Join!!! Just above miget height here! But might make some tall women a nice &quot;Lap&quot; dog. ,@Tallkisscom Too Short to Join!!! Juste au-dessus de miget height ici! Mais pourrait faire de certaines grandes femmes un chien sympa &quot;Lap&quot;.
4,1468474788,Tue Apr 07 01:53:47 PDT 2009,NO_QUERY,dreams_,@Molecat84 LOL I'll be sure to pass that on the director ;) Glad you're enjoying it! ,@Molecat84 LOL Je vais être sûr de passer cela sur le réalisateur ;) Heureux que vous aimiez cela!
4,1468474794,Tue Apr 07 01:53:47 PDT 2009,NO_QUERY,ChloeLouisee01,Getting ready to go out  x,Se préparer à sortir x
4,1468474814,Tue Apr 07 01:53:48 PDT 2009,NO_QUERY,justsal,@benjamin_cook David Tennant is one extremely good looking man Ben. Enough to turn gay women straight ,"@benjamin_cook David Tennant est un homme extrêmement beau, Ben. Assez pour rendre les femmes gays droites"
4,1468474843,Tue Apr 07 01:53:48 PDT 2009,NO_QUERY,mwbateman,@lauracoll eee check you out tweeting! I'm glad it's holliday time too ,@lauracoll eee vérifier vous tweeter! Je suis content que ce soit l'heure des vacances aussi
4,1468474876,Tue Apr 07 01:53:49 PDT 2009,NO_QUERY,Raajesh,@just_reva why jus a politician? there are lots of other very worthwhile targets ,@just_reva pourquoi jus un politicien? il y a beaucoup d'autres cibles très valables
4,1468474898,Tue Apr 07 01:53:49 PDT 2009,NO_QUERY,curlydena,@cloudsteph lmao - gonna be singing that all day now. brilliant ,@cloudsteph lmao - va chanter ça toute la journée maintenant. brillant
4,1468475002,Tue Apr 07 01:53:52 PDT 2009,NO_QUERY,kcorrick,"@bobbiejohnson [KC blushes} Yes, @dracos reminded me of that &quot;little symbol&quot; too  but it's not visible in apps, which is prob why I forgot","@bobbiejohnson [KC blushes} Oui, @dracos m'a rappelé que &quot;petit symbole&quot; aussi mais il n'est pas visible dans les applications, ce qui est prob pourquoi j'ai oublié"
4,1468475062,Tue Apr 07 01:53:53 PDT 2009,NO_QUERY,xoxo_steppie,just finished screen printing 10 shirts + 18 tanks. officially pooped. time for a break 'til morris can come be my helper for tomorrow. ,juste terminé sérigraphie 10 chemises + 18 tanks. officiellement cacadé. temps pour une pause 'jusqu'à ce que morris puisse venir mon aide pour demain.
